"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.line1","Input.line2","Input.line3","Input.line4","Input.line5","Input.type","Answer.No.on","Answer.Yes.on","Answer.three_letter","Answer.turing","Approve","Reject"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","30LSNF239YTXNW4L24WAWPD2UJB2IL","A36F8K7TEDWVRV","Approved","Wed Feb 26 22:14:38 PST 2020","Wed Feb 26 22:17:06 PST 2020","Sat Feb 29 22:17:06 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","148","100% (6/6)","100% (6/6)","100% (6/6)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","true","false","1","5"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","33CKWXB73NIFY5QRBTBQZ7MBLBP11E","A1FUWARMP40UX0","Approved","Wed Feb 26 22:51:41 PST 2020","Wed Feb 26 22:52:03 PST 2020","Sat Feb 29 22:52:03 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","22","78% (21/27)","78% (21/27)","78% (21/27)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","4"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","340UGXU9D2ZBTEXNKV5ZHXYOLCUVUX","A1PNYLOKED8FWF","Approved","Wed Feb 26 23:02:38 PST 2020","Wed Feb 26 23:03:13 PST 2020","Sat Feb 29 23:03:13 PST 2020","Fri Feb 28 06:02:17 PST 2020","","","35","92% (11/12)","92% (11/12)","92% (11/12)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","4"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","369J354OFH8796HRZI8A1QHYVBLG6O","A1522U5W2U1DMN","Approved","Wed Feb 26 22:17:37 PST 2020","Wed Feb 26 22:18:55 PST 2020","Sat Feb 29 22:18:55 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","78","95% (176/185)","95% (176/185)","95% (176/185)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","4"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3BWI6RSP7K7STSZ5CXNE71WID6T7E0","ASIAEJ5YNTUG1","Approved","Wed Feb 26 22:56:48 PST 2020","Wed Feb 26 22:57:40 PST 2020","Sat Feb 29 22:57:40 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","52","60% (3/5)","60% (3/5)","60% (3/5)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","5"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3E1QT0TDFT789B6AIL5B6GQ5GN1I8A","A3AK3UL0UCNVKE","Submitted","Fri Feb 28 07:08:22 PST 2020","Fri Feb 28 07:10:58 PST 2020","Mon Mar 02 07:10:58 PST 2020","","","","156","54% (15/28)","54% (15/28)","54% (15/28)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","2"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3L0KT67Y8IECIV0O01XJ9VKUIW8YSQ","A2CK0OXMPOR9LE","Approved","Wed Feb 26 22:23:12 PST 2020","Wed Feb 26 22:25:43 PST 2020","Sat Feb 29 22:25:43 PST 2020","Fri Feb 28 06:02:17 PST 2020","","","151","95% (42/44)","95% (42/44)","95% (42/44)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","4"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3L6L49WXW4VVEMOTZYW40V6V9B1459","A3IDU0PGLK1H1F","Approved","Wed Feb 26 22:12:16 PST 2020","Wed Feb 26 22:19:56 PST 2020","Sat Feb 29 22:19:56 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","460","85% (216/254)","85% (216/254)","85% (211/249)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","2"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3NPI0JQDAS3JOHL2YE6Q69N4GAJTPG","A1D76KWT5QX4RP","Approved","Wed Feb 26 22:21:18 PST 2020","Wed Feb 26 22:21:40 PST 2020","Sat Feb 29 22:21:40 PST 2020","Fri Feb 28 06:02:18 PST 2020","","","22","93% (75/81)","93% (75/81)","93% (75/81)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","true","1","2"
"302U8RURK2ZWC4FLXSOBEIB95MANV2","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","11","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3QHK8ZVMIQGT1ACN60MYPY8Y5TJLBL","A2TZAXWOB3JMNV","Rejected","Wed Feb 26 22:32:39 PST 2020","Wed Feb 26 22:32:54 PST 2020","Sat Feb 29 22:32:54 PST 2020","","Fri Feb 28 06:02:18 PST 2020","didnt correctly answer sanity check question or missed the first question","15","7% (2/28)","7% (2/28)","7% (2/28)","There was a shy waitress named Mae","Who talked a good game on my birthday.","I asked for her boyfriend,","Which she got in the end,","And we went down and had our day.","GENERATED","false","false","1","5"
